Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,TotalSpend,Family_Size,Customer_Tenure_Days,Log_TotalSpend,Accepted_Total,Cluster_KMeans,Cluster_Hier,Cluster_DBSCAN,Cluster_GMM,Cluster_KMeans_Label
PhD,Single,50729.0,1.0,1.0,2013-05-02,62.0,239.0,13.0,143.0,45.0,4.0,52.0,9.0,6.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,67.0,496.0,3.0,4626.0,6.208590026096629,0.0,1,1,-1,0,Low Value
Graduation,Together,34916.0,2.0,0.0,2013-05-15,89.0,51.0,23.0,82.0,33.0,0.0,42.0,4.0,5.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,57.0,231.0,3.0,4613.0,5.44673737166631,0.0,1,0,-1,0,Low Value
Graduation,Divorced,64892.0,0.0,1.0,2014-05-29,77.0,527.0,24.0,230.0,32.0,24.0,65.0,2.0,6.0,4.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,49.0,902.0,2.0,4234.0,6.805722553416985,0.0,0,1,-1,1,High Value
Graduation,Single,43602.0,1.0,1.0,2014-01-10,45.0,19.0,5.0,12.0,10.0,3.0,19.0,3.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,59.0,68.0,3.0,4373.0,4.23410650459726,0.0,1,0,-1,0,Low Value
PhD,Single,33996.0,0.0,0.0,2013-09-11,46.0,40.0,2.0,15.0,8.0,0.0,6.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,36.0,71.0,1.0,4494.0,4.276666119016055,0.0,1,0,-1,0,Low Value
2n Cycle,Single,41473.0,1.0,0.0,2013-06-19,80.0,21.0,8.0,20.0,15.0,3.0,9.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,40.0,76.0,2.0,4578.0,4.343805421853684,0.0,1,0,-1,0,Low Value
PhD,Married,63246.0,0.0,2.0,2013-08-20,60.0,593.0,30.0,91.0,29.0,22.0,7.0,1.0,6.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,58.0,772.0,3.0,4516.0,6.650279048587422,0.0,0,1,-1,1,High Value
PhD,Married,36732.0,1.0,1.0,2013-12-29,71.0,21.0,5.0,3.0,10.0,1.0,7.0,3.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,66.0,47.0,3.0,4385.0,3.871201010907891,0.0,1,0,-1,0,Low Value
PhD,Married,69084.0,1.0,0.0,2013-11-19,43.0,1181.0,107.0,199.0,39.0,30.0,30.0,2.0,7.0,3.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,55.0,1586.0,2.0,4425.0,7.369600720526409,0.0,0,1,-1,1,High Value
PhD,Married,77766.0,0.0,1.0,2013-02-22,97.0,1004.0,59.0,265.0,115.0,59.0,27.0,2.0,11.0,10.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,58.0,1529.0,2.0,4695.0,7.333023014386481,1.0,0,1,-1,1,High Value
PhD,Single,37929.0,0.0,0.0,2013-07-30,49.0,202.0,2.0,46.0,3.0,2.0,10.0,2.0,4.0,2.0,5.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,11.0,1,40.0,265.0,1.0,4537.0,5.583496308781699,2.0,1,0,-1,0,Low Value
Graduation,Together,86610.0,0.0,0.0,2013-09-05,66.0,446.0,107.0,768.0,33.0,196.0,53.0,1.0,5.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,74.0,1603.0,1.0,4500.0,7.38025578842646,0.0,0,1,-1,1,High Value
Master,Married,80141.0,0.0,0.0,2013-01-11,20.0,1184.0,102.0,673.0,52.0,40.0,40.0,1.0,7.0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,1,39.0,2091.0,1.0,4737.0,7.645875825184813,1.0,0,1,-1,1,High Value
2n Cycle,Married,72635.0,0.0,0.0,2013-06-03,54.0,390.0,22.0,323.0,104.0,35.0,107.0,1.0,6.0,8.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0,70.0,981.0,1.0,4594.0,6.889591308354466,1.0,0,1,-1,1,High Value
Graduation,Married,69016.0,0.0,1.0,2012-11-22,61.0,726.0,53.0,363.0,123.0,107.0,161.0,4.0,8.0,9.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,55.0,1533.0,2.0,4787.0,7.335633981927201,0.0,0,1,-1,1,High Value
2n Cycle,Together,20193.0,0.0,0.0,2012-11-28,18.0,8.0,8.0,22.0,24.0,11.0,9.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,34.0,82.0,1.0,4781.0,4.418840607796598,0.0,1,0,-1,0,Low Value
Graduation,Married,27573.0,1.0,0.0,2013-03-25,45.0,50.0,15.0,110.0,39.0,15.0,15.0,4.0,5.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,50.0,244.0,2.0,4664.0,5.501258210544727,0.0,1,0,0,0,Low Value
Basic,Single,15862.0,1.0,0.0,2013-06-27,26.0,1.0,1.0,4.0,11.0,9.0,10.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,46.0,36.0,2.0,4570.0,3.6109179126442243,0.0,1,0,-1,0,Low Value
PhD,Married,49544.0,1.0,0.0,2013-02-12,0.0,308.0,0.0,73.0,0.0,0.0,23.0,2.0,5.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,49.0,404.0,2.0,4705.0,6.003887067106539,0.0,1,1,-1,0,Low Value
Graduation,Married,33228.0,1.0,0.0,2014-01-23,28.0,22.0,2.0,31.0,7.0,4.0,5.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,45.0,71.0,2.0,4360.0,4.276666119016055,0.0,1,0,0,0,Low Value
Graduation,Together,70440.0,0.0,0.0,2013-10-08,49.0,690.0,117.0,499.0,76.0,102.0,88.0,1.0,5.0,10.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0,47.0,1572.0,1.0,4467.0,7.360739903058278,1.0,0,1,-1,1,High Value
Graduation,Together,38232.0,1.0,1.0,2014-01-17,84.0,43.0,5.0,28.0,7.0,6.0,33.0,4.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,54.0,122.0,3.0,4366.0,4.812184355372417,0.0,1,0,-1,0,Low Value
PhD,Married,22554.0,1.0,1.0,2012-11-03,38.0,27.0,0.0,10.0,0.0,0.0,4.0,4.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,70.0,41.0,3.0,4806.0,3.7376696182833684,0.0,1,0,-1,0,Low Value
PhD,Married,23536.0,1.0,0.0,2014-06-04,53.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,42.0,10.0,2.0,4228.0,2.3978952727983707,0.0,1,0,-1,0,Low Value
Graduation,Married,49413.0,0.0,1.0,2013-10-25,88.0,205.0,7.0,41.0,3.0,2.0,46.0,2.0,4.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,73.0,304.0,2.0,4450.0,5.720311776607412,0.0,1,1,-1,0,Low Value
Graduation,Married,42231.0,1.0,1.0,2014-03-25,99.0,24.0,0.0,8.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,56.0,37.0,3.0,4299.0,3.6375861597263857,0.0,1,0,-1,0,Low Value
Master,Divorced,78789.0,0.0,0.0,2012-08-08,12.0,667.0,50.0,850.0,21.0,83.0,83.0,1.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,45.0,1754.0,1.0,4893.0,7.470224135899966,0.0,0,1,-1,1,High Value
Graduation,Together,56534.0,0.0,1.0,2013-07-23,35.0,691.0,7.0,61.0,10.0,0.0,46.0,4.0,10.0,4.0,7.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,11.0,1,57.0,815.0,2.0,4544.0,6.704414354964107,2.0,0,1,-1,1,High Value
Graduation,Single,58350.0,0.0,1.0,2013-01-04,5.0,493.0,26.0,206.0,116.0,80.0,80.0,4.0,8.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,54.0,1001.0,2.0,4744.0,6.90975328164481,0.0,0,1,-1,1,High Value
Graduation,Single,81217.0,0.0,0.0,2013-07-19,77.0,493.0,70.0,324.0,146.0,40.0,84.0,1.0,3.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,36.0,1157.0,1.0,4548.0,7.05444965813294,0.0,0,1,-1,1,High Value
Graduation,Single,49090.0,0.0,1.0,2013-07-19,45.0,494.0,5.0,82.0,7.0,0.0,100.0,3.0,7.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,74.0,688.0,2.0,4548.0,6.535241271013659,0.0,0,1,-1,1,High Value
Master,Divorced,61787.0,0.0,0.0,2013-07-06,71.0,621.0,73.0,414.0,78.0,48.0,85.0,1.0,8.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,38.0,1319.0,1.0,4561.0,7.1853870155804165,0.0,0,1,-1,1,High Value
PhD,Married,18169.0,1.0,0.0,2013-02-19,40.0,9.0,0.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,40.0,21.0,2.0,4698.0,3.091042453358316,0.0,1,0,-1,0,Low Value
2n Cycle,Single,24336.0,1.0,0.0,2012-08-27,82.0,1.0,6.0,2.0,8.0,2.0,12.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,44.0,31.0,2.0,4874.0,3.4657359027997265,0.0,1,0,-1,0,Low Value
Graduation,Married,18222.0,0.0,0.0,2012-12-31,70.0,12.0,4.0,19.0,12.0,6.0,14.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,35.0,67.0,1.0,4748.0,4.219507705176107,0.0,1,0,-1,0,Low Value
Graduation,Divorced,62335.0,0.0,1.0,2013-05-23,87.0,243.0,131.0,217.0,85.0,6.0,26.0,2.0,3.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,73.0,708.0,2.0,4605.0,6.5638555265321274,0.0,0,1,-1,1,High Value
2n Cycle,Together,42033.0,1.0,1.0,2012-09-19,95.0,11.0,1.0,4.0,2.0,0.0,7.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,54.0,25.0,3.0,4851.0,3.258096538021482,0.0,1,0,-1,0,Low Value
PhD,Married,86580.0,0.0,0.0,2013-02-27,72.0,532.0,21.0,127.0,26.0,20.0,20.0,0.0,4.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0,42.0,746.0,1.0,4690.0,6.616065185132817,1.0,0,1,-1,1,High Value
PhD,Divorced,41437.0,1.0,1.0,2012-09-22,5.0,29.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,68.0,32.0,3.0,4848.0,3.4965075614664802,0.0,1,0,-1,0,Low Value
Master,Widow,73705.0,0.0,2.0,2014-03-05,86.0,612.0,91.0,520.0,258.0,107.0,107.0,2.0,9.0,6.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,74.0,1695.0,3.0,4319.0,7.4360278163518485,0.0,0,1,-1,1,High Value
Graduation,Married,61064.0,0.0,1.0,2012-08-31,80.0,387.0,126.0,342.0,0.0,45.0,180.0,5.0,8.0,4.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,49.0,1080.0,2.0,4870.0,6.985641817639208,0.0,0,1,-1,1,High Value
Master,Married,38452.0,1.0,1.0,2014-03-30,62.0,56.0,0.0,14.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,70.0,72.0,3.0,4294.0,4.290459441148391,0.0,1,0,-1,0,Low Value
Graduation,Single,18358.0,1.0,0.0,2013-11-20,49.0,6.0,8.0,19.0,16.0,4.0,4.0,3.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,36.0,57.0,2.0,4424.0,4.060443010546419,0.0,1,0,2,0,Low Value
PhD,Together,55012.0,0.0,1.0,2014-03-21,85.0,582.0,0.0,65.0,0.0,0.0,13.0,6.0,8.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,52.0,660.0,2.0,4303.0,6.493753839851686,0.0,0,1,-1,1,High Value
Basic,Together,9722.0,1.0,0.0,2012-10-02,7.0,6.0,17.0,16.0,6.0,16.0,42.0,4.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,52.0,103.0,2.0,4838.0,4.6443908991413725,0.0,1,0,-1,0,Low Value
PhD,Married,38175.0,1.0,0.0,2013-09-23,6.0,70.0,6.0,69.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,41.0,153.0,2.0,4482.0,5.0369526024136295,0.0,1,0,-1,0,Low Value
Master,Together,58656.0,0.0,1.0,2012-09-20,25.0,962.0,12.0,194.0,16.0,24.0,12.0,4.0,7.0,8.0,13.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0,69.0,1220.0,2.0,4850.0,7.107425474110705,1.0,0,1,-1,1,High Value
Graduation,Together,52117.0,0.0,1.0,2012-08-16,55.0,112.0,10.0,107.0,30.0,0.0,20.0,2.0,5.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,60.0,279.0,2.0,4885.0,5.634789603169249,0.0,1,0,-1,0,Low Value
Graduation,Married,64813.0,1.0,0.0,2014-01-02,81.0,293.0,0.0,124.0,179.0,97.0,52.0,1.0,7.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,47.0,745.0,2.0,4381.0,6.61472560020376,0.0,0,1,-1,1,High Value
PhD,Married,54222.0,0.0,1.0,2014-03-01,98.0,199.0,12.0,31.0,3.0,12.0,7.0,1.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,52.0,264.0,2.0,4323.0,5.579729825986222,0.0,1,1,-1,0,Low Value
Graduation,Married,83512.0,0.0,0.0,2014-06-17,31.0,1060.0,61.0,835.0,80.0,20.0,101.0,1.0,4.0,7.0,10.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,11.0,1,39.0,2157.0,1.0,4215.0,7.67693714581808,4.0,0,1,-1,1,High Value
Master,Married,77520.0,0.0,1.0,2013-08-28,30.0,940.0,44.0,396.0,0.0,88.0,58.0,1.0,8.0,7.0,7.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,1,66.0,1526.0,2.0,4508.0,7.3310603052186325,3.0,0,1,-1,1,High Value
Graduation,Together,41154.0,0.0,1.0,2013-04-09,98.0,44.0,2.0,11.0,2.0,3.0,7.0,1.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,47.0,69.0,2.0,4649.0,4.248495242049359,0.0,1,0,-1,0,Low Value
Graduation,Married,80398.0,0.0,0.0,2012-11-10,92.0,342.0,51.0,936.0,207.0,35.0,26.0,1.0,5.0,8.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0,59.0,1597.0,1.0,4799.0,7.37650812632622,1.0,0,1,-1,1,High Value
Basic,Single,18746.0,1.0,0.0,2014-05-29,41.0,2.0,10.0,11.0,12.0,9.0,20.0,2.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,33.0,64.0,2.0,4234.0,4.174387269895637,0.0,1,0,-1,0,Low Value
Graduation,Together,35196.0,1.0,0.0,2012-11-13,68.0,75.0,12.0,141.0,43.0,39.0,187.0,6.0,6.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,41.0,497.0,2.0,4796.0,6.210600077024653,0.0,1,1,-1,1,Low Value
Graduation,Single,60230.0,0.0,1.0,2013-05-20,78.0,520.0,20.0,367.0,39.0,81.0,40.0,2.0,6.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,69.0,1067.0,2.0,4608.0,6.97354301952014,0.0,0,1,-1,1,High Value
Graduation,Married,22108.0,1.0,1.0,2014-05-08,46.0,5.0,3.0,9.0,6.0,2.0,6.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,48.0,31.0,3.0,4255.0,3.4657359027997265,0.0,1,0,-1,0,Low Value
Graduation,Together,44392.0,1.0,1.0,2013-09-05,71.0,87.0,5.0,71.0,7.0,12.0,29.0,5.0,4.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,51.0,211.0,3.0,4500.0,5.356586274672012,0.0,1,0,-1,0,Low Value
PhD,Married,55424.0,0.0,1.0,2012-11-25,6.0,462.0,61.0,184.0,10.0,53.0,107.0,4.0,7.0,5.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,49.0,877.0,2.0,4784.0,6.777646593635117,1.0,0,1,-1,1,High Value
Graduation,Married,17688.0,1.0,0.0,2013-01-13,82.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,0,46.0,11.0,2.0,4735.0,2.4849066497880004,0.0,1,0,0,0,Low Value
PhD,Married,92491.0,0.0,0.0,2013-05-01,71.0,979.0,44.0,935.0,29.0,25.0,22.0,1.0,7.0,5.0,12.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,1,42.0,2034.0,1.0,4627.0,7.618251097876695,3.0,0,1,-1,1,High Value
Graduation,Single,90273.0,0.0,0.0,2013-12-14,32.0,704.0,129.0,853.0,120.0,74.0,111.0,1.0,5.0,6.0,7.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,1,34.0,1991.0,1.0,4400.0,7.596894438144544,3.0,0,1,-1,1,High Value
PhD,Widow,82571.0,0.0,0.0,2014-04-02,28.0,861.0,31.0,558.0,62.0,95.0,79.0,0.0,6.0,5.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0,63.0,1686.0,1.0,4291.0,7.430707082545968,1.0,0,1,-1,1,High Value
PhD,Single,38513.0,1.0,0.0,2014-01-28,20.0,172.0,3.0,115.0,16.0,0.0,18.0,5.0,6.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,43.0,324.0,2.0,4355.0,5.783825182329737,0.0,1,1,-1,0,Low Value
Master,Single,16653.0,1.0,0.0,2014-04-18,10.0,5.0,7.0,31.0,15.0,4.0,7.0,3.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,46.0,69.0,2.0,4275.0,4.248495242049359,0.0,1,0,-1,0,Low Value
Graduation,Together,42586.0,1.0,1.0,2012-10-29,7.0,194.0,2.0,56.0,0.0,0.0,0.0,5.0,4.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,70.0,252.0,3.0,4811.0,5.53338948872752,0.0,1,0,-1,0,Low Value
Basic,Single,23529.0,0.0,1.0,2013-01-07,67.0,9.0,7.0,13.0,3.0,2.0,20.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,60.0,54.0,2.0,4741.0,4.007333185232471,0.0,1,0,-1,0,Low Value
Master,Together,74881.0,1.0,1.0,2013-03-08,48.0,505.0,72.0,270.0,36.0,27.0,54.0,4.0,9.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,64.0,964.0,3.0,4681.0,6.872128101338986,0.0,0,1,-1,1,High Value
Graduation,Married,71107.0,0.0,1.0,2013-02-17,61.0,533.0,10.0,217.0,198.0,174.0,195.0,2.0,7.0,6.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,74.0,1327.0,2.0,4700.0,7.191429330036379,0.0,0,1,-1,1,High Value
PhD,Together,46910.0,1.0,1.0,2014-03-23,36.0,48.0,0.0,14.0,0.0,0.0,6.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,61.0,68.0,3.0,4301.0,4.23410650459726,0.0,1,0,-1,0,Low Value
Graduation,Married,18690.0,0.0,0.0,2012-12-28,77.0,6.0,1.0,7.0,23.0,4.0,19.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,66.0,60.0,1.0,4751.0,4.110873864173311,0.0,1,0,-1,0,Low Value
Graduation,Divorced,37244.0,1.0,1.0,2013-04-27,90.0,18.0,2.0,10.0,0.0,0.0,25.0,1.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,70.0,55.0,3.0,4631.0,4.02535169073515,1.0,1,0,-1,0,Low Value
Graduation,Together,82427.0,0.0,0.0,2014-03-12,35.0,482.0,147.0,509.0,104.0,107.0,107.0,1.0,3.0,5.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0,59.0,1456.0,1.0,4312.0,7.284134806195205,1.0,0,1,-1,1,High Value
2n Cycle,Single,75342.0,0.0,1.0,2013-05-06,38.0,204.0,97.0,97.0,21.0,118.0,26.0,1.0,5.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,67.0,563.0,2.0,4622.0,6.335054251498059,0.0,0,1,-1,1,High Value
Graduation,Divorced,70044.0,0.0,1.0,2013-02-18,46.0,1073.0,0.0,250.0,153.0,14.0,14.0,4.0,7.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,71.0,1504.0,2.0,4699.0,7.316548177182976,0.0,0,1,-1,1,High Value
Graduation,Single,79146.0,1.0,1.0,2014-04-24,33.0,245.0,16.0,223.0,21.0,43.0,16.0,2.0,8.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,58.0,564.0,3.0,4269.0,6.336825731146441,0.0,0,1,-1,1,High Value
Graduation,Married,77437.0,0.0,0.0,2013-11-26,70.0,560.0,21.0,442.0,29.0,44.0,29.0,1.0,4.0,5.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0,62.0,1125.0,1.0,4418.0,7.026426808699636,1.0,0,1,-1,1,High Value
Graduation,Married,54984.0,0.0,1.0,2014-05-24,51.0,173.0,13.0,131.0,32.0,3.0,6.0,4.0,6.0,1.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0,66.0,358.0,2.0,4239.0,5.883322388488279,1.0,1,1,-1,0,Low Value
PhD,Married,42403.0,1.0,0.0,2013-12-11,18.0,22.0,1.0,11.0,0.0,5.0,3.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,54.0,42.0,2.0,4403.0,3.7612001156935624,0.0,1,0,-1,0,Low Value
Graduation,Together,55761.0,0.0,1.0,2014-04-24,97.0,136.0,1.0,12.0,0.0,3.0,32.0,2.0,4.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,61.0,184.0,2.0,4269.0,5.220355825078324,1.0,1,1,-1,0,Low Value
Graduation,Together,37292.0,1.0,0.0,2013-04-18,32.0,275.0,0.0,86.0,10.0,23.0,66.0,5.0,6.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,42.0,460.0,2.0,4640.0,6.133398042996649,0.0,1,1,-1,0,Low Value
PhD,Single,45576.0,0.0,0.0,2014-05-28,9.0,56.0,19.0,29.0,2.0,14.0,25.0,1.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,80.0,145.0,1.0,4235.0,4.983606621708336,0.0,1,1,-1,0,Low Value
Graduation,Together,70321.0,0.0,0.0,2013-01-16,6.0,303.0,23.0,751.0,82.0,26.0,191.0,1.0,6.0,5.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,78.0,1376.0,1.0,4732.0,7.227662498728654,0.0,0,1,-1,1,High Value
PhD,Divorced,58086.0,0.0,1.0,2013-01-20,80.0,708.0,7.0,62.0,0.0,0.0,15.0,2.0,11.0,3.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,56.0,792.0,2.0,4728.0,6.675823221634848,0.0,0,1,-1,1,High Value
Graduation,Married,81795.0,0.0,0.0,2012-10-26,74.0,324.0,132.0,693.0,27.0,118.0,88.0,1.0,4.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,73.0,1382.0,1.0,4814.0,7.232010331664759,0.0,0,1,-1,1,High Value
Basic,Together,28389.0,0.0,0.0,2012-11-20,49.0,1.0,5.0,3.0,7.0,4.0,8.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,78.0,28.0,1.0,4789.0,3.367295829986474,0.0,1,0,-1,0,Low Value
Master,Married,66835.0,0.0,0.0,2013-09-28,21.0,620.0,26.0,195.0,34.0,17.0,141.0,1.0,6.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,79.0,1033.0,1.0,4477.0,6.9411900550683745,0.0,0,1,-1,1,High Value
Graduation,Divorced,69901.0,0.0,1.0,2013-05-29,95.0,312.0,21.0,206.0,102.0,92.0,149.0,3.0,7.0,3.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,56.0,882.0,2.0,4599.0,6.78332520060396,0.0,0,1,-1,1,High Value
